filename,energy untuk sudut 0,energy untuk sudut 45,energy untuk sudut 90,energy untuk sudut 135,contrast untuk sudut 0,contrast untuk sudut 45,contrast untuk sudut 90,contrast untuk sudut 135,dissimilarity untuk sudut 0,dissimilarity untuk sudut 45,dissimilarity untuk sudut 90,dissimilarity untuk sudut 135,correlation untuk sudut 0,correlation untuk sudut 45,correlation untuk sudut 90,correlation untuk sudut 135,homogeneity untuk sudut 0,homogeneity untuk sudut 45,homogeneity untuk sudut 90,homogeneity untuk sudut 135
WBC-Benign-103.jpg,0.371184290855335,0.26352313834736507,0.30618621784789724,0.38640077064565426,23424.60000000001,38289.83333333334,28592.125,28358.75,100.33333333333336,161.8333333333334,122.25,119.25,0.18471891397020226,-0.3111634481302304,0.019255572673406676,-0.009540631893040134,0.3357664452395144,0.16768566754063655,0.25451769389522927,0.4250088599336084
WBC-Benign-037.jpg,0.19436506316151006,0.22821773229381925,0.20252314682524564,0.20412414523193156,537.6000000000003,783.4166666666667,794.5625,433.8333333333337,18.000000000000004,20.749999999999996,22.8125,15.833333333333336,0.2276749798873693,0.00398627978121815,-0.15891758847509194,0.3219588434488146,0.07670007057683684,0.17242614255547384,0.0728837675898072,0.070300778701773
WBC-Benign-077.jpg,0.371184290855335,0.3726779962499651,0.4050462936504913,0.33850160019316505,24753.533333333336,15804.666666666672,20486.375,30341.916666666668,121.13333333333335,85.1666666666667,99.375,138.91666666666669,-0.20405555581377738,0.3066908099683729,0.04657301548749468,-0.44476741542623366,0.33337909331831284,0.33375607214877623,0.3875474327988767,0.25013600684262866
WBC-Benign-025.jpg,0.19436506316151006,0.20412414523193156,0.18221724671391565,0.21245914639969943,8061.400000000001,10226.666666666673,4066.25,5317.166666666669,45.800000000000004,55.333333333333336,28.625,30.16666666666667,-0.07224785048242773,-0.1195241657392034,0.5951308038343093,-0.07446751781489351,0.04426956490542676,0.014882564650783775,0.17307074789561366,0.1255153236925177
WBC-Benign-004.jpg,0.1825741858350554,0.21245914639969943,0.1926379375927805,0.21245914639969943,17337.2,8014.416666666674,15603.75,14092.416666666668,90.53333333333337,44.916666666666686,80.625,77.58333333333336,-0.14506566220816872,0.47753349575207044,0.18005005221983567,0.23589678227323663,0.005616747782763555,0.14407948935278697,0.10986100437983162,0.09236830868554433
WBC-Benign-001.jpg,0.20548046676563259,0.22821773229381925,0.22534695471649932,0.22821773229381925,16632.333333333336,10602.333333333336,15304.375,19209.999999999996,73.13333333333335,48.16666666666668,69.75,84.66666666666667,-0.16493425780354434,0.38177762984307323,0.18145290688345725,-0.12158899883958449,0.1987719787330937,0.3009012982835772,0.1766497737232749,0.12831605501478974
WBC-Benign-119.jpg,0.3366501646120695,0.27003086243366087,0.3590351654086268,0.3385016001931653,19630.000000000004,45590.83333333334,29547.0,35115.166666666686,88.00000000000003,188.50000000000003,122.875,145.1666666666667,0.3115231086935378,-0.5559421334041181,-0.05980889333385267,-0.24835678340351228,0.28297643451502286,0.08364074317590109,0.3788139476594363,0.25338672163567655
WBC-Benign-120.jpg,0.19436506316151006,0.22821773229381925,0.1767766952966369,0.20412414523193156,7895.733333333338,6106.833333333333,12073.625,8731.916666666666,54.13333333333336,43.333333333333336,65.125,53.08333333333334,-0.03029157203933406,-0.15630826682094912,-0.17173533780315547,0.050654687190328326,0.010331094097585097,0.16877274721829905,0.029879514669286338,0.06253334646614135
WBC-Benign-074.jpg,0.21081851067789198,0.20412414523193156,0.1767766952966369,0.20412414523193156,17363.066666666673,15315.500000000002,11249.625,14768.000000000004,93.33333333333334,80.50000000000003,65.375,79.83333333333337,-0.2668050632123305,-0.19523689778363593,-0.0959881690222318,-0.15598269226587808,0.06855740776842942,0.0047168978250084715,0.014987628569800933,0.020868426778866224
WBC-Benign-018.jpg,0.19436506316151006,0.20412414523193156,0.1767766952966369,0.20412414523193156,4782.000000000001,5707.416666666669,7316.625,4875.250000000003,35.33333333333334,40.58333333333335,47.625,32.08333333333335,-0.18615572875899863,-0.17946285638020393,-0.05186381550646879,0.005270238772492734,0.018676868307898924,0.007254243474876802,0.047356626751140954,0.05483282748598384
